segment_length=2000,segment_step=200.0m,search_width=800m
x_atc_segment_middle,gt1l_veloc,gt1l_correlationValue,gt1r_veloc,gt1r_correlationValue,gt2l_veloc,gt2l_correlationValue,gt2r_veloc,gt2r_correlationValue,gt3l_veloc,gt3l_correlationValue,gt3r_veloc,gt3r_correlationValue
29474898.504,3215.18,0.81,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29475098.504,3215.18,0.822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29475298.504,3215.18,0.835,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29475498.504,3215.18,0.848,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29475698.504,3215.18,0.861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29475898.504,3215.18,0.875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29476098.504,3215.18,0.89,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29476298.504,3215.18,0.904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29476498.504,3215.18,0.917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29476698.504,3215.18,0.929,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29476898.504,3215.18,0.94,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29477098.504,3215.18,0.949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29477298.504,3215.18,0.957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29477498.504,3215.18,0.962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29477698.504,3215.18,0.966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29477898.504,3215.18,0.968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29478098.504,3215.18,0.967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29478298.504,3215.18,0.961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29478498.504,3215.18,0.942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29478698.504,3215.18,0.898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29478898.504,3215.18,0.815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29479098.504,3215.18,0.675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29479298.504,nan,0.503,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29479498.504,nan,0.482,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29479698.504,nan,0.572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29479898.504,-482.28,0.664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29480098.504,-643.04,0.729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29480298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29480498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29480698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29480898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29481098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29481298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29481498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29481698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29481898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29482098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29482298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29482498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29482698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29482898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29483098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29483298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29483498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29483698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29483898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29484098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29484298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29484498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29484698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29484898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29485098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29485298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29485498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29485698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29485898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29486098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29486298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29486498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29486698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29486898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29487098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29487298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29487498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29487698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29487898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29488098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29488298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29488498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29488698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29488898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29489098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29489298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29489498.504,nan,nan,nan,nan,-3215.18,0.893,nan,nan,nan,nan,nan,nan
29489698.504,nan,nan,nan,nan,-3215.18,0.893,nan,nan,nan,nan,nan,nan
29489898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29490098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29490298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29490498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29490698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29490898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29491098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29491298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29491498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29491698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29491898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29492098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29492298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29492498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29492698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29492898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29493098.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29493298.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29493498.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29493698.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29493898.504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
